Episode,Nombre d'actions réalisées,Nombre d'action moyen,Record
387,2,2.8788659793814433,155
388,3,2.879177377892031,155
389,2,2.876923076923077,155
390,2,2.874680306905371,155
391,2,2.872448979591837,155
392,2,2.8702290076335877,155
393,2,2.8680203045685277,155
394,3,2.868354430379747,155
395,2,2.8661616161616164,155
396,2,2.863979848866499,155
397,2,2.8618090452261304,155
398,2,2.8596491228070176,155
399,2,2.8575,155
400,2,2.855361596009975,155
401,2,2.853233830845771,155
402,2,2.8511166253101736,155
403,2,2.849009900990099,155
404,3,2.8493827160493828,155
405,2,2.8472906403940885,155
406,2,2.845208845208845,155
407,2,2.843137254901961,155
408,2,2.8410757946210268,155
409,3,2.841463414634146,155
410,3,2.8418491484184916,155
411,2,2.8398058252427183,155
412,2,2.837772397094431,155
413,2,2.8357487922705316,155
414,2,2.833734939759036,155
415,2,2.831730769230769,155
416,2,2.8297362110311752,155
417,2,2.827751196172249,155
418,3,2.828162291169451,155
419,2,2.8261904761904764,155
420,2,2.824228028503563,155
421,2,2.822274881516588,155
422,2,2.8203309692671397,155
423,2,2.818396226415094,155
424,2,2.816470588235294,155
425,2,2.8145539906103285,155
426,2,2.812646370023419,155
427,2,2.810747663551402,155
428,3,2.8111888111888113,155
429,2,2.8093023255813954,155
430,2,2.8074245939675175,155
431,2,2.8055555555555554,155
432,2,2.8036951501154737,155
433,2,2.80184331797235,155
434,2,2.8,155
435,3,2.80045871559633,155
436,3,2.80091533180778,155
437,2,2.7990867579908674,155
438,2,2.797266514806378,155
439,2,2.7954545454545454,155
440,2,2.7936507936507935,155
441,2,2.7918552036199094,155
442,3,2.7923250564334086,155
443,2,2.7905405405405403,155
444,2,2.7887640449438202,155
445,3,2.789237668161435,155
446,2,2.7874720357941833,155
447,2,2.7857142857142856,155
448,2,2.7839643652561246,155
449,2,2.7822222222222224,155
450,2,2.7804878048780486,155
451,2,2.7787610619469025,155
452,2,2.7770419426048565,155
453,2,2.7753303964757707,155
454,2,2.7736263736263735,155
455,2,2.7719298245614037,155
456,2,2.7702407002188183,155
457,3,2.7707423580786026,155
458,3,2.7712418300653594,155
459,3,2.7717391304347827,155
460,2,2.770065075921909,155
461,4,2.772727272727273,155
462,2,2.7710583153347734,155
463,2,2.769396551724138,155
464,2,2.767741935483871,155
465,7,2.776824034334764,155
466,4,2.7794432548179873,155
467,2,2.7777777777777777,155
468,5,2.7825159914712154,155
469,7,2.7914893617021277,155
470,4,2.7940552016985136,155
471,3,2.794491525423729,155
472,3,2.79492600422833,155
473,2,2.7932489451476794,155
474,3,2.7936842105263158,155
475,2,2.792016806722689,155
476,2,2.790356394129979,155
477,3,2.790794979079498,155
478,3,2.791231732776618,155
479,2,2.7895833333333333,155
480,2,2.787941787941788,155
481,2,2.7863070539419086,155
482,2,2.7846790890269153,155
483,2,2.7830578512396693,155
484,2,2.781443298969072,155
485,2,2.779835390946502,155
486,2,2.7782340862423,155
487,2,2.776639344262295,155
488,2,2.775051124744376,155
489,2,2.773469387755102,155
490,3,2.7739307535641546,155
491,3,2.774390243902439,155
492,2,2.7728194726166326,155
493,2,2.7712550607287447,155
494,2,2.7696969696969695,155
495,2,2.7681451612903225,155
496,2,2.766599597585513,155
497,2,2.7650602409638556,155
498,2,2.7635270541082164,155
499,2,2.762,155
500,1,2.758483033932136,155
501,3,2.758964143426295,155
502,2,2.757455268389662,155
503,2,2.755952380952381,155
504,2,2.7544554455445542,155
505,2,2.7529644268774702,155
506,2,2.7514792899408285,155
507,2,2.75,155
508,2,2.74852652259332,155
509,2,2.7470588235294118,155
510,2,2.7455968688845402,155
511,3,2.74609375,155
512,2,2.7446393762183234,155
513,2,2.7431906614785992,155
514,2,2.741747572815534,155
515,2,2.74031007751938,155
516,3,2.7408123791102517,155
517,2,2.7393822393822393,155
518,2,2.7379576107899806,155
519,2,2.7365384615384616,155
520,5,2.740882917466411,155
521,2,2.739463601532567,155
522,5,2.7437858508604207,155
523,4,2.74618320610687,155
524,3,2.7466666666666666,155
525,3,2.747148288973384,155
526,4,2.749525616698292,155
527,3,2.75,155
528,2,2.7485822306238186,155
529,6,2.7547169811320753,155
530,4,2.7570621468926553,155
531,3,2.757518796992481,155
